exp_id,condition_id,method,timestamp_utc,model_repo_id,model_revision_sha,method_repo_id,method_revision_sha,image_encoder_revision_sha,torch_version,torch_cuda_version,diffusers_version,gpu_name,dtype,scheduler,prompt_id,prompt_sha256,negative_prompt_sha256,reference_id,reference_sha256,reference_preprocess,reference_retained_area_fraction,influence_level,strength_param_name,strength_value,effective_steps,seed,width,height,steps,guidance_scale,memory_tier,process_config_key,safety_checker_present,safety_checker_enabled,vae_variant,load_seconds,generate_seconds,peak_vram_allocated_mb,peak_vram_reserved_mb,peak_device_used_mb,peak_process_rss_mb,output_sha256,status,error_type,error_message,output_path
EXP-008,C1,img2img,2026-08-01T00:23:26+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,medium,strength,0.6,18,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.16,2675.38,2958.0,4071.5,2169.46,092525c9151d7ff67df4745cf4e7ef25c9c602ff91d6019e1098067df3627bf6,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__medium__s0p6__512x512__seed2026__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:28+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.157,2675.38,2958.0,4071.5,2169.47,fb2e807568b63cd0b52d5fbd5fe4146af0a5cb8adeedaa45f7ba94c22231aa22,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__medium__s0p6__512x512__seed42__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:31+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.129,2675.38,2958.0,4071.5,2169.47,e464a7a8c5a00c9032741062e7c9a25887d6223070156ebc4561665ce52fd0b0,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__medium__s0p6__512x512__seed1337__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:33+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.131,2675.38,2958.0,4071.5,2169.5,5cf2102a8dfa12c3a4478cbfd52db19340c9ffef971b29ea19ab8160395b3698,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__medium__s0p6__512x512__seed2026__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:35+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,medium,strength,0.6,18,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.155,2675.38,2958.0,4071.5,2169.5,6db797270525a2fd136238e78760501870c5cf03f34e69c6e009d28558857ce5,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__medium__s0p6__512x512__seed42__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:37+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,medium,strength,0.6,18,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.153,2675.38,2958.0,4071.5,2169.51,b7ff728445fe70fc31005b4d894168aadd4710f01bdbb64b43f4817a97ff9ef6,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__medium__s0p6__512x512__seed1337__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:39+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,medium,strength,0.6,18,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.158,2675.38,2958.0,4071.5,2169.51,9a94eb37df1dfdc4bde7ae3d6a12250dd81f94a9c188ce9fff3f54047004bdf6,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__medium__s0p6__512x512__seed2026__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:41+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.125,2675.38,2958.0,4071.5,2169.54,97d3a9f390cd9801d9dd3bf01aa5d96c3264d8bce1ff258505d5370a0f703a5d,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__medium__s0p6__512x512__seed42__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:44+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.169,2675.38,2958.0,4071.5,2169.54,5329d04a7f2d394db3f6887e5d24a6ea24e275562570238cf07da12e21a29750,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__medium__s0p6__512x512__seed1337__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:46+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,medium,strength,0.6,18,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.142,2675.38,2958.0,4071.5,2169.54,a59df95aed5a138647c089c62502270f267a4c57abd4b32f9d93f96d8df3e483,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__medium__s0p6__512x512__seed2026__tier0.png
EXP-008,C1,img2img,2026-08-01T00:23:48+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.45,13,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.627,2675.38,2958.0,4071.5,2169.55,c7eaa615722fe6c251b70e392f0367cc17faf0bf0c362c46e1cd81aa8273d52e,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p45__512x512__seed42__tier0.png
EXP-008,C1,img2img,2026-08-01T00:23:49+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.45,13,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.626,2675.38,2958.0,4071.5,2169.55,292540d4f03a34ab7769daded5d6ff61b8b2a9b303fd016470d9ff778d9888ad,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p45__512x512__seed1337__tier0.png
EXP-008,C1,img2img,2026-08-01T00:23:51+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.45,13,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.621,2675.38,2958.0,4071.5,2169.55,171b2999d1b447ac131727ed3c3b1133f0800ff3546a4f4af4ff018661acd4cd,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p45__512x512__seed2026__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:53+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.614,2675.38,2958.0,4071.5,2169.56,70293434e4334087695734c1952e818913f43d49189db12d56eaca6625cd89ee,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__strong__s0p45__512x512__seed42__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:54+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.745,2675.38,2958.0,4071.5,2169.56,feea0ff229f950625be4eaa257664d423a376808ca9a72f4bfbd9bfff3d577a3,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__strong__s0p45__512x512__seed1337__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:56+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.634,2675.38,2958.0,4071.5,2169.57,382b22a586c76028d5b5e8367b7fc144676cfdabdf8a8ba4107bbd2900554426,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__strong__s0p45__512x512__seed2026__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:58+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,strong,strength,0.45,13,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.624,2675.38,2958.0,4071.5,2169.57,989b628950b6e0276de85a1232e7618f334077516eb0f12eee465de1f6a207f5,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__strong__s0p45__512x512__seed42__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:59+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,strong,strength,0.45,13,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.629,2675.38,2958.0,4071.5,2169.57,61cccd833bb04ce3b8f9393ffa18c97fffb0b5ef406d4bab7050bdb559f5ecc6,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__strong__s0p45__512x512__seed1337__tier0.png
EXP-008,C3,img2img,2026-08-01T00:24:01+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,strong,strength,0.45,13,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.617,2675.38,2958.0,4071.5,2169.58,1e892a6ff2820d31cf33b6bd428eb1d64f03a79c9dbec8cf4e274bb1b628b987,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__strong__s0p45__512x512__seed2026__tier0.png
EXP-008,C4,img2img,2026-08-01T00:24:03+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.617,2675.38,2958.0,4071.5,2169.58,b7bcadfe31f1fb53955ceae02f2b71649a4c1d3e213c1cec3fa83203834b1c5f,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__strong__s0p45__512x512__seed42__tier0.png
EXP-008,C4,img2img,2026-08-01T00:24:04+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.63,2675.38,2958.0,4071.5,2169.59,569c333ad13dd23930f62bbca4794f583d6935d532c597334c31ab3f7db7f23b,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__strong__s0p45__512x512__seed1337__tier0.png
EXP-008,C4,img2img,2026-08-01T00:24:06+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.45,13,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.629,2675.38,2958.0,4071.5,2169.59,88d68e88249cbf5a23f70abfea5dcf5820d545f03bef840dee48545a8e2c4bba,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__strong__s0p45__512x512__seed2026__tier0.png
EXP-008,C1,img2img,2026-08-01T00:24:07+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.3,9,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.225,2675.38,2958.0,4071.5,2169.59,8b358ac11ab65986e1860e14cc779da27c6937c6b536d702dd3d7a348a5f2d26,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p3__512x512__seed42__tier0.png
EXP-008,C1,img2img,2026-08-01T00:24:09+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.3,9,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.21,2675.38,2958.0,4071.5,2169.6,e80054b3bd7f2375110d0ef3b1747f5a8ca830294ec1a7c14fd28a36f9c23ed6,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p3__512x512__seed1337__tier0.png
EXP-008,C1,img2img,2026-08-01T00:24:10+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,strong,strength,0.3,9,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.207,2675.38,2958.0,4071.5,2169.61,5370a59f035de2eb5d4aabb76460f5105aff3ef4354813c10fab4ff585760c0d,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__strong__s0p3__512x512__seed2026__tier0.png
EXP-008,C2,img2img,2026-08-01T00:24:11+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.3,9,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.205,2675.38,2958.0,4071.5,2169.61,e22cb195d82a25a5859cb6058f04272e26fe23d1b9bd2d0da41595f498ff8c78,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__strong__s0p3__512x512__seed42__tier0.png
EXP-008,C2,img2img,2026-08-01T00:24:12+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,strong,strength,0.3,9,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,1.206,2675.38,2958.0,4071.5,2169.61,54090ec798f9f0f326a2678d4b691cb311dff80dca0fe4f8645fa85dbb44a5cb,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__strong__s0p3__512x512__seed1337__tier0.png
